"No.","Time","Source","Destination","Protocol","Length","Info"
"3293","17.827400","192.168.0.105","37.130.194.56","SSL","1249","Continuation Data"
"3294","17.832871","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2303 Ack=1235864 Win=16391 Len=0"
"3295","17.838832","192.168.0.105","37.130.194.56","SSL","1249","Continuation Data"
"3296","17.842997","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2303 Ack=1237157 Win=16391 Len=0"
"3297","17.844740","192.168.0.105","37.130.194.56","SSL","154","Continuation Data"
"3298","17.845086","192.168.0.105","37.130.194.56","SSL","1249","Continuation Data"
"3299","17.850695","192.168.0.105","37.130.194.56","SSL","1249","Continuation Data"
"3300","17.854598","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2303 Ack=1239547 Win=16391 Len=0"
"3301","17.856790","192.168.0.105","37.130.194.56","SSL","1249","Continuation Data"
"3302","17.858949","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2303 Ack=1240842 Win=16391 Len=0"
"3303","17.868466","192.168.0.105","37.130.194.56","SSL","157","Continuation Data"
"3304","17.868887","192.168.0.105","37.130.194.56","SSL","1249","Continuation Data"
"3305","17.873708","192.168.0.105","37.130.194.56","SSL","804","Continuation Data"
"3306","17.875467","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2303 Ack=1243232 Win=16391 Len=0"
"3307","17.879670","192.168.0.105","37.130.194.56","SSL","804","Continuation Data"
"3308","17.880037","192.168.0.105","37.130.194.56","SSL","717","Continuation Data"
"3309","17.882749","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2303 Ack=1244530 Win=16391 Len=0"
"3310","17.885702","192.168.0.105","37.130.194.56","SSL","157","Continuation Data"
"3311","17.886121","192.168.0.105","37.130.194.56","SSL","717","Continuation Data"
"3312","17.894029","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2303 Ack=1246030 Win=16391 Len=0"
"3313","17.899863","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2303 Ack=1246796 Win=16391 Len=0"
"3314","17.909573","192.168.0.105","37.130.194.56","SSL","160","Continuation Data"
"3315","17.910076","192.168.0.105","37.130.194.56","SSL","748","Continuation Data"
"3316","17.910185","192.168.0.105","37.130.194.56","SSL","748","Continuation Data"
"3317","17.924004","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2303 Ack=1247565 Win=16391 Len=0"
"3318","17.924110","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2303 Ack=1248953 Win=16391 Len=0"
"3319","17.927486","192.168.0.105","37.130.194.56","SSL","162","Continuation Data"
"3320","17.945652","192.168.0.105","37.130.194.56","SSL","153","Continuation Data"
"3321","17.961774","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2303 Ack=1249160 Win=16391 Len=0"
"3322","17.963383","192.168.0.105","37.130.194.56","SSL","146","Continuation Data"
"3323","17.969323","192.168.0.105","37.130.194.56","SSL","721","Continuation Data"
"3324","17.969414","192.168.0.105","37.130.194.56","SSL","721","Continuation Data"
"3325","17.980482","192.168.0.105","37.130.194.56","SSL","98","Continuation Data"
"3326","17.983667","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2303 Ack=1249919 Win=16391 Len=0"
"3327","17.987444","192.168.0.105","37.130.194.56","SSL","155","Continuation Data"
"3328","17.997561","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2303 Ack=1250630 Win=16391 Len=0"
"3329","18.005257","192.168.0.105","37.130.194.56","SSL","162","Continuation Data"
"3330","18.005638","192.168.0.105","37.130.194.56","SSL","693","Continuation Data"
"3331","18.005769","192.168.0.105","37.130.194.56","SSL","694","Continuation Data"
"3332","18.019721","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2303 Ack=1250839 Win=16391 Len=0"
"3333","18.019793","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2303 Ack=1252118 Win=16391 Len=0"
"3334","18.023209","192.168.0.105","37.130.194.56","SSL","150","Continuation Data"
"3335","18.023587","192.168.0.105","37.130.194.56","SSL","716","Continuation Data"
"3336","18.023724","192.168.0.105","37.130.194.56","SSL","717","Continuation Data"
"3337","18.037940","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2303 Ack=1252876 Win=16391 Len=0"
"3338","18.047346","192.168.0.105","37.130.194.56","SSL","172","Continuation Data"
"3339","18.063160","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2303 Ack=1253657 Win=16391 Len=0"
"3340","18.064269","192.168.0.105","37.130.194.56","SSL","152","Continuation Data"
"3341","18.070223","192.168.0.105","37.130.194.56","SSL","674","Continuation Data"
"3342","18.070640","192.168.0.105","37.130.194.56","SSL","675","Continuation Data"
"3343","18.075186","192.168.0.105","37.130.194.56","SSL","168","Continuation Data"
"3344","18.084466","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2303 Ack=1254375 Win=16391 Len=0"
"3345","18.088144","192.168.0.105","37.130.194.56","SSL","138","Continuation Data"
"3346","18.088987","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2303 Ack=1255110 Win=16391 Len=0"
"3347","18.089221","37.130.194.56","192.168.0.105","SSL","120","Continuation Data"
"3348","18.106724","192.168.0.105","37.130.194.56","SSL","154","Continuation Data"
"3349","18.117999","192.168.0.105","37.130.194.56","SSL","1153","Continuation Data"
"3350","18.123338","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1255294 Win=16391 Len=0"
"3351","18.123932","192.168.0.105","37.130.194.56","SSL","158","Continuation Data"
"3352","18.124063","192.168.0.105","37.130.194.56","SSL","1153","Continuation Data"
"3353","18.138059","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1256497 Win=16391 Len=0"
"3354","18.141902","192.168.0.105","37.130.194.56","SSL","1172","Continuation Data"
"3355","18.147833","192.168.0.105","37.130.194.56","SSL","149","Continuation Data"
"3356","18.148145","192.168.0.105","37.130.194.56","SSL","1173","Continuation Data"
"3357","18.156304","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1258714 Win=16391 Len=0"
"3358","18.165062","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1259928 Win=16391 Len=0"
"3359","18.165851","192.168.0.105","37.130.194.56","SSL","155","Continuation Data"
"3360","18.178849","192.168.0.105","37.130.194.56","SSL","1114","Continuation Data"
"3361","18.179077","192.168.0.105","37.130.194.56","SSL","1115","Continuation Data"
"3362","18.184767","192.168.0.105","37.130.194.56","SSL","141","Continuation Data"
"3363","18.193308","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1261089 Win=16391 Len=0"
"3364","18.198859","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1262237 Win=16391 Len=0"
"3365","18.202732","192.168.0.105","37.130.194.56","SSL","138","Continuation Data"
"3366","18.203155","192.168.0.105","37.130.194.56","SSL","1138","Continuation Data"
"3367","18.208687","192.168.0.105","37.130.194.56","SSL","1139","Continuation Data"
"3368","18.217372","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1263405 Win=16391 Len=0"
"3369","18.226837","192.168.0.105","37.130.194.56","SSL","138","Continuation Data"
"3370","18.241164","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1264574 Win=16391 Len=0"
"3371","18.244224","192.168.0.105","37.130.194.56","SSL","137","Continuation Data"
"3372","18.250213","192.168.0.105","37.130.194.56","SSL","1211","Continuation Data"
"3373","18.256135","192.168.0.105","37.130.194.56","SSL","1211","Continuation Data"
"3374","18.266198","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1265814 Win=16391 Len=0"
"3375","18.268147","192.168.0.105","37.130.194.56","SSL","135","Continuation Data"
"3376","18.274104","192.168.0.105","37.130.194.56","SSL","1110","Continuation Data"
"3377","18.280031","192.168.0.105","37.130.194.56","SSL","1110","Continuation Data"
"3378","18.282446","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1267052 Win=16391 Len=0"
"3379","18.285996","192.168.0.105","37.130.194.56","SSL","137","Continuation Data"
"3380","18.294905","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1269164 Win=16391 Len=0"
"3381","18.297979","192.168.0.105","37.130.194.56","SSL","1220","Continuation Data"
"3382","18.304092","192.168.0.105","37.130.194.56","SSL","141","Continuation Data"
"3383","18.304514","192.168.0.105","37.130.194.56","SSL","1221","Continuation Data"
"3384","18.312644","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1270413 Win=16391 Len=0"
"3385","18.318703","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1271667 Win=16391 Len=0"
"3386","18.328108","192.168.0.105","37.130.194.56","SSL","138","Continuation Data"
"3387","18.345893","192.168.0.105","37.130.194.56","SSL","145","Continuation Data"
"3388","18.360326","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1271842 Win=16391 Len=0"
"3389","18.363875","192.168.0.105","37.130.194.56","SSL","141","Continuation Data"
"3390","18.364321","192.168.0.105","37.130.194.56","SSL","967","Continuation Data"
"3391","18.364447","192.168.0.105","37.130.194.56","SSL","968","Continuation Data"
"3392","18.378557","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1272842 Win=16391 Len=0"
"3393","18.387938","192.168.0.105","37.130.194.56","SSL","136","Continuation Data"
"3394","18.402292","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1273838 Win=16391 Len=0"
"3395","18.405705","192.168.0.105","37.130.194.56","SSL","137","Continuation Data"
"3396","18.406124","192.168.0.105","37.130.194.56","SSL","1165","Continuation Data"
"3397","18.411625","192.168.0.105","37.130.194.56","SSL","1166","Continuation Data"
"3398","18.420895","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1275032 Win=16391 Len=0"
"3399","18.423786","192.168.0.105","37.130.194.56","SSL","147","Continuation Data"
"3400","18.435694","192.168.0.105","37.130.194.56","SSL","1217","Continuation Data"
"3401","18.438615","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1276237 Win=16391 Len=0"
"3402","18.441567","192.168.0.105","37.130.194.56","SSL","1217","Continuation Data"
"3403","18.447700","192.168.0.105","37.130.194.56","SSL","148","Continuation Data"
"3404","18.456002","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1278563 Win=16391 Len=0"
"3405","18.465576","192.168.0.105","37.130.194.56","SSL","140","Continuation Data"
"3406","18.465848","192.168.0.105","37.130.194.56","SSL","1207","Continuation Data"
"3407","18.471463","192.168.0.105","37.130.194.56","SSL","1207","Continuation Data"
"3408","18.480202","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1278743 Win=16391 Len=0"
"3409","18.483642","192.168.0.105","37.130.194.56","SSL","139","Continuation Data"
"3410","18.485836","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1281049 Win=16391 Len=0"
"3411","18.501547","192.168.0.105","37.130.194.56","SSL","1167","Continuation Data"
"3412","18.507561","192.168.0.105","37.130.194.56","SSL","146","Continuation Data"
"3413","18.507983","192.168.0.105","37.130.194.56","SSL","1167","Continuation Data"
"3414","18.515988","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1282247 Win=16391 Len=0"
"3415","18.521881","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1283452 Win=16391 Len=0"
"3416","18.525511","192.168.0.105","37.130.194.56","SSL","151","Continuation Data"
"3417","18.532471","192.168.0.105","37.130.194.64","TLSv1.2","163","Application Data"
"3418","18.541469","192.168.0.105","37.130.194.56","SSL","78","Continuation Data"
"3419","18.543347","192.168.0.105","37.130.194.56","SSL","153","Continuation Data"
"3420","18.546901","37.130.194.64","192.168.0.105","TLSv1.2","159","Application Data"
"3421","18.549319","192.168.0.105","37.130.194.56","SSL","1132","Continuation Data"
"3422","18.555363","192.168.0.105","37.130.194.56","SSL","1132","Continuation Data"
"3423","18.555613","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1283573 Win=16391 Len=0"
"3424","18.565134","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1284750 Win=16391 Len=0"
"3425","18.567278","192.168.0.105","37.130.194.56","SSL","163","Continuation Data"
"3426","18.573401","192.168.0.105","37.130.194.56","SSL","1190","Continuation Data"
"3427","18.579258","192.168.0.105","37.130.194.56","SSL","1190","Continuation Data"
"3428","18.582894","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1285937 Win=16391 Len=0"
"3429","18.585163","192.168.0.105","37.130.194.56","SSL","169","Continuation Data"
"3430","18.588049","192.168.0.105","37.130.194.64","TCP","54","55511  >  443 [ACK] Seq=2278 Ack=1851 Win=516 Len=0"
"3431","18.593694","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1288209 Win=16391 Len=0"
"3432","18.603186","192.168.0.105","37.130.194.56","SSL","170","Continuation Data"
"3433","18.603423","192.168.0.105","37.130.194.56","SSL","989","Continuation Data"
"3434","18.603536","192.168.0.105","37.130.194.56","SSL","989","Continuation Data"
"3435","18.617562","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1288440 Win=16391 Len=0"
"3436","18.627087","192.168.0.105","37.130.194.56","SSL","151","Continuation Data"
"3437","18.627455","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1290310 Win=16391 Len=0"
"3438","18.633059","192.168.0.105","37.130.194.56","SSL","983","Continuation Data"
"3439","18.633356","192.168.0.105","37.130.194.56","SSL","984","Continuation Data"
"3440","18.645038","192.168.0.105","37.130.194.56","SSL","155","Continuation Data"
"3441","18.647270","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1291336 Win=16391 Len=0"
"3442","18.659640","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1292367 Win=16391 Len=0"
"3443","18.662976","192.168.0.105","37.130.194.56","SSL","163","Continuation Data"
"3444","18.668447","192.168.0.105","37.130.194.56","SSL","1213","Continuation Data"
"3445","18.674421","192.168.0.105","37.130.194.56","SSL","1213","Continuation Data"
"3446","18.682833","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1293635 Win=16391 Len=0"
"3447","18.686446","192.168.0.105","37.130.194.56","SSL","178","Continuation Data"
"3448","18.688415","192.168.0.105","37.130.194.56","SSL","146","Continuation Data"
"3449","18.697398","192.168.0.105","37.130.194.56","SSL","966","Continuation Data"
"3450","18.697700","192.168.0.105","37.130.194.56","SSL","966","Continuation Data"
"3451","18.700645","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1294918 Win=16391 Len=0"
"3452","18.703548","192.168.0.105","37.130.194.56","SSL","167","Continuation Data"
"3453","18.703980","192.168.0.105","37.130.194.56","SSL","967","Continuation Data"
"3454","18.711758","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1295922 Win=16391 Len=0"
"3455","18.718717","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1296947 Win=16391 Len=0"
"3456","18.727512","192.168.0.105","37.130.194.56","SSL","156","Continuation Data"
"3457","18.742276","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1297962 Win=16391 Len=0"
"3458","18.745424","192.168.0.105","37.130.194.56","SSL","163","Continuation Data"
"3459","18.745931","192.168.0.105","37.130.194.56","SSL","1196","Continuation Data"
"3460","18.751317","192.168.0.105","37.130.194.56","SSL","1196","Continuation Data"
"3461","18.760589","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1299213 Win=16391 Len=0"
"3462","18.763250","192.168.0.105","37.130.194.56","SSL","157","Continuation Data"
"3463","18.768679","192.168.0.105","37.130.194.56","SSL","1030","Continuation Data"
"3464","18.774884","192.168.0.105","37.130.194.56","SSL","1030","Continuation Data"
"3465","18.777390","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1300458 Win=16391 Len=0"
"3466","18.786761","192.168.0.105","37.130.194.56","SSL","154","Continuation Data"
"3467","18.789998","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1302410 Win=16391 Len=0"
"3468","18.798703","192.168.0.105","37.130.194.56","SSL","1258","Continuation Data"
"3469","18.804648","192.168.0.105","37.130.194.56","SSL","152","Continuation Data"
"3470","18.804834","192.168.0.105","37.130.194.56","SSL","1258","Continuation Data"
"3471","18.813158","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1303714 Win=16391 Len=0"
"3472","18.821055","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1305016 Win=16391 Len=0"
"3473","18.828645","192.168.0.105","37.130.194.56","SSL","155","Continuation Data"
"3474","18.840594","192.168.0.105","37.130.194.56","SSL","1030","Continuation Data"
"3475","18.846537","192.168.0.105","37.130.194.56","SSL","166","Continuation Data"
"3476","18.846715","192.168.0.105","37.130.194.56","SSL","1031","Continuation Data"
"3477","18.855079","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1306093 Win=16391 Len=0"
"3478","18.858553","192.168.0.105","37.130.194.56","SSL","1062","Continuation Data"
"3479","18.860802","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=2369 Ack=1307182 Win=16391 Len=0"
"3480","18.864613","192.168.0.105","37.130.194.56","SSL","156","Continuation Data"
